35,"521522",0.00000
34,"522521",0.00000
34,"521521",0.00000
10,"521321",0.00000
10,"321321",0.00000
10,"321321",0.00000
4,"321220",0.00000
4,"220220",0.00000
1,"101101",0.00000
1,"101101",0.00000
20,"101421",0.00000
21,"421422",0.00000
20,"422421",0.00000
23,"421431",0.00000
1,"431101",0.00000
0,"101000",0.00000
8,"101311",0.00000
1,"000101",0.00000
0,"101000",0.00000
1,"000101",0.00000
1,"101101",0.00000
0,"101000",0.00000
4,"000220",1.00000
10,"220321",0.00000
10,"321321",0.00000
4,"321220",0.00000
4,"220220",0.00000
10,"220321",0.00000
10,"321321",0.00000
10,"321321",0.00000
4,"321220",0.00000
4,"220220",0.00000
3,"220210",0.00000
0,"210000",0.00000
1,"101101",0.00000
1,"101101",0.00000
0,"311000",0.00000
0,"000000",0.00000
1,"000101",0.00000
0,"000000",0.00000
8,"311311",0.00000
0,"311000",0.00000
0,"000000",0.00000
0,"000000",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"000101",0.00000
0,"101000",0.00000
1,"101101",0.00000
0,"101000",0.00000
1,"000101",0.00000
0,"101000",0.00000
0,"000000",0.00000
8,"000311",0.00000
23,"311431",0.00000
23,"431431",0.00000
23,"431431",0.00000
0,"000000",0.00000
20,"101421",0.00000
23,"421431",1.00000
45,"431553",1.00000
44,"553552",0.00000
44,"552552",1.00000
44,"552552",1.00000
44,"552552",1.00000
44,"552552",1.00000
44,"552552",1.00000
20,"552421",0.00000
1,"101101",0.00000
8,"101311",0.00000
1,"101101",0.00000
8,"101311",0.00000
20,"311421",0.00000
34,"421521",0.00000
4,"220220",0.00000
10,"220321",0.00000
10,"321321",0.00000
20,"321421",0.00000
10,"421321",0.00000
4,"321220",0.00000
4,"220220",0.00000
4,"220220",0.00000
0,"000000",0.00000
0,"101000",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
0,"101000",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"411101",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"000000",0.00000
10,"101321",0.00000
1,"321101",0.00000
1,"101101",0.00000
10,"101321",0.00000
23,"321431",0.00000
23,"431431",0.00000
23,"431431",0.00000
20,"431421",0.00000
18,"421411",0.00000
24,"311432",1.00000
10,"432321",0.00000
3,"321210",0.00000
0,"210000",0.00000
0,"000000",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"000101",0.00000
0,"101000",0.00000
1,"000101",0.00000
12,"220331",0.00000
4,"331220",0.00000
12,"220331",0.00000
12,"331331",0.00000
10,"331321",0.00000
1,"321101",0.00000
8,"101311",0.00000
0,"311000",0.00000
0,"000000",0.00000
1,"000101",0.00000
1,"101101",0.00000
1,"101101",0.00000
0,"101000",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
23,"311431",0.00000
34,"431521",0.00000
23,"521431",1.00000
12,"431331",1.00000
38,"331532",0.00000
37,"532531",0.00000
23,"531431",0.00000
10,"431321",0.00000
0,"321000",0.00000
12,"331331",0.00000
12,"331331",0.00000
10,"331321",0.00000
12,"321331",1.00000
8,"331311",0.00000
12,"311331",0.00000
1,"331101",0.00000
1,"101101",0.00000
23,"311431",0.00000
12,"431331",0.00000
1,"331101",0.00000
0,"101000",0.00000
20,"101421",0.00000
23,"421431",0.00000
37,"431531",0.00000
8,"311311",0.00000
1,"311101",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
8,"311311",0.00000
0,"311000",0.00000
0,"101000",0.00000
4,"230220",0.00000
4,"220220",0.00000
10,"220321",0.00000
4,"321220",0.00000
4,"220220",1.00000
4,"220220",0.00000
10,"220321",0.00000
10,"321321",0.00000
12,"321331",0.00000
8,"331311",0.00000
0,"311000",0.00000
0,"101000",0.00000
1,"000101",0.00000
1,"000101",0.00000
10,"101321",0.00000
20,"321421",0.00000
23,"421431",1.00000
23,"431431",0.00000
34,"431521",0.00000
10,"521321",0.00000
10,"321321",0.00000
4,"321220",0.00000
0,"101000",0.00000
8,"101311",0.00000
10,"311321",0.00000
4,"230220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
0,"220000",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
8,"101311",1.00000
8,"311311",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"000101",0.00000
1,"101101",0.00000
0,"101000",0.00000
8,"101311",0.00000
8,"311311",0.00000
8,"311311",0.00000
8,"311311",0.00000
0,"311000",0.00000
1,"000101",0.00000
8,"101311",0.00000
20,"311421",0.00000
20,"421421",0.00000
20,"421421",0.00000
23,"421431",0.00000
23,"431431",0.00000
20,"431421",0.00000
10,"421321",0.00000
8,"321311",0.00000
0,"000000",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"000101",0.00000
0,"101000",0.00000
1,"000101",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"311101",0.00000
8,"101311",0.00000
8,"311311",0.00000
19,"311412",0.00000
1,"412101",0.00000
1,"101101",0.00000
1,"311101",0.00000
0,"101000",0.00000
0,"000000",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
23,"311431",0.00000
18,"431411",0.00000
1,"411101",1.00000
0,"101000",0.00000
0,"000000",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"000101",0.00000
1,"101101",0.00000
0,"101000",0.00000
1,"101101",0.00000
1,"101101",0.00000
1,"101101",0.00000
0,"000000",0.00000
18,"000411",0.00000
1,"411101",0.00000
0,"101000",0.00000
0,"000000",0.00000
8,"000311",0.00000
1,"311101",0.00000
1,"101101",0.00000
0,"101000",0.00000
1,"000101",0.00000
23,"421431",0.00000
23,"431431",0.00000
1,"101101",0.00000
1,"101101",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"000000",0.00000
4,"101220",0.00000
10,"220321",0.00000
4,"321220",0.00000
3,"220210",0.00000
0,"210000",0.00000
23,"101431",0.00000
23,"431431",0.00000
20,"431421",1.00000
10,"421321",0.00000
1,"000101",0.00000
20,"101421",0.00000
23,"421431",0.00000
10,"431321",0.00000
10,"321321",0.00000
1,"321101",0.00000
1,"101101",0.00000
12,"101331",0.00000
20,"331421",0.00000
0,"421000",0.00000
1,"311101",0.00000
1,"101101",0.00000
10,"101321",0.00000
12,"321331",0.00000
12,"331331",1.00000
3,"331210",0.00000
1,"210101",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
0,"220000",0.00000
4,"220220",0.00000
10,"220321",0.00000
4,"321220",0.00000
10,"220321",0.00000
3,"321210",0.00000
0,"210000",0.00000
0,"000000",0.00000
24,"311432",0.00000
10,"432321",0.00000
21,"321422",1.00000
35,"422522",1.00000
35,"522522",1.00000
35,"522522",0.00000
49,"522622",1.00000
49,"622622",1.00000
35,"622522",0.00000
34,"522521",1.00000
4,"521220",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"000101",0.00000
1,"101101",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"000000",0.00000
0,"101000",0.00000
0,"000000",0.00000
4,"210220",0.00000
3,"220210",0.00000
0,"210000",0.00000
0,"000000",0.00000
1,"000101",0.00000
0,"101000",0.00000
0,"000000",0.00000
0,"000000",0.00000
0,"000000",0.00000
1,"000101",0.00000
10,"101321",0.00000
20,"321421",0.00000
8,"421311",0.00000
1,"311101",0.00000
20,"311421",0.00000
29,"421451",0.00000
23,"451431",0.00000
24,"431432",1.00000
24,"432432",0.00000
29,"432451",0.00000
29,"451451",0.00000
29,"451451",0.00000
43,"451551",0.00000
23,"551431",1.00000
4,"431220",0.00000
3,"101210",0.00000
3,"210210",0.00000
12,"210331",0.00000
24,"331432",0.00000
21,"432422",0.00000
38,"422532",1.00000
37,"532531",0.00000
37,"531531",1.00000
34,"531521",1.00000
23,"521431",1.00000
37,"431531",1.00000
18,"531411",0.00000
37,"220531",1.00000
58,"531652",1.00000
58,"652652",0.00000
58,"652652",0.00000
58,"652652",0.00000
58,"652652",0.00000
58,"652652",1.00000
58,"652652",0.00000
57,"652651",0.00000
7,"651250",1.00000
5,"250230",0.00000
6,"230240",1.00000
10,"101321",1.00000
10,"321321",1.00000
24,"321432",0.00000
20,"432421",0.00000
34,"421521",0.00000
10,"521321",0.00000
10,"321321",0.00000
10,"321321",0.00000
10,"321321",0.00000
12,"321331",0.00000
0,"331000",0.00000
4,"220220",0.00000
5,"220230",0.00000
4,"230220",0.00000
1,"220101",0.00000
0,"101000",0.00000
0,"000000",0.00000
10,"101321",0.00000
23,"321431",1.00000
38,"431532",1.00000
38,"532532",1.00000
34,"532521",0.00000
23,"521431",0.00000
23,"431431",1.00000
23,"431431",0.00000
12,"431331",0.00000
5,"331230",0.00000
4,"220220",1.00000
4,"220220",0.00000
4,"220220",0.00000
4,"220220",0.00000
3,"220210",0.00000
3,"210210",0.00000
0,"210000",0.00000
8,"101311",0.00000
10,"311321",0.00000
10,"321321",0.00000
10,"321321",0.00000
1,"321101",0.00000
0,"101000",0.00000
1,"101101",0.00000
1,"101101",0.00000
0,"101000",0.00000
0,"000000",0.00000
8,"101311",0.00000
8,"311311",0.00000
20,"311421",0.00000
23,"421431",0.00000
23,"431431",0.00000
12,"431331",0.00000
10,"331321",0.00000
10,"321321",0.00000
1,"321101",0.00000
1,"101101",0.00000
1,"101101",1.00000
1,"101101",0.00000
0,"101000",0.00000
0,"101000",0.00000
10,"101321",0.00000
1,"321101",0.00000
1,"101101",0.00000
10,"101321",0.00000
10,"321321",0.00000
4,"321220",0.00000
1,"220101",0.00000
10,"220321",0.00000
10,"321321",0.00000
10,"321321",0.00000
4,"321220",0.00000
4,"220220",1.00000
8,"220311",0.00000
1,"311101",0.00000
1,"000101",0.00000
0,"101000",0.00000
10,"311321",0.00000
10,"321321",0.00000
10,"321321",0.00000
