,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
6,2012-01-16,1401,N17E60,218,200,Dai,7,14,Beta,0.0,1.0,0.0,0.0
7,2012-01-16,1402,N27E64,215,270,Dho,6,7,Beta,0.0,0.0,0.0,0.0
8,2012-01-16,1403,S19E29,250,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2012-01-17,1395,N20W44,311,10,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-01-17,1396,N25W19,286,40,Dso,4,10,Beta,0.0,0.0,0.0,0.0
2,2012-01-17,1398,N12W50,317,50,Cro,5,5,Beta,0.0,0.0,0.0,0.0
3,2012-01-17,1399,S22E43,224,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2012-01-17,1401,N17E51,216,420,Eso,12,13,Beta,0.0,4.0,0.0,0.0
5,2012-01-17,1402,N28E53,214,480,Cko,7,6,Beta,0.0,1.0,0.0,0.0
6,2012-01-17,1404,N12W29,296,30,Dso,3,3,Beta,0.0,0.0,0.0,0.0
7,2012-01-17,1405,N13E65,202,20,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2012-01-18,1396,N24W33,287,30,Dro,4,17,Beta,0.0,0.0,0.0,0.0
1,2012-01-18,1398,N11W64,318,10,Bxo,1,3,Beta,0.0,0.0,0.0,0.0
2,2012-01-18,1399,S23E29,225,20,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2012-01-18,1401,N18E38,216,480,Ekc,13,18,Beta-Gamma,0.0,3.0,1.0,0.0
4,2012-01-18,1402,N28E40,214,630,Eko,11,7,Beta-Gamma,0.0,0.0,0.0,0.0
5,2012-01-18,1403,S19E02,252,10,Bxo,3,5,Beta,0.0,0.0,0.0,0.0
6,2012-01-18,1404,N11W42,296,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
7,2012-01-18,1405,N13E51,203,50,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
8,2012-01-18,1406,S23W55,309,30,Dro,4,7,Beta,0.0,0.0,0.0,0.0
0,2012-01-19,1396,N25W44,285,10,Bxo,2,4,Beta,0.0,1.0,0.0,0.0
1,2012-01-19,1399,S23E17,224,20,Hsx,1,1,Alpha,1.0,0.0,0.0,0.0
2,2012-01-19,1401,N16E27,214,450,Ekc,15,18,Beta-Gamma,2.0,2.0,1.0,0.0
3,2012-01-19,1402,N28E27,214,550,Dko,8,8,Beta,0.0,0.0,0.0,0.0
4,2012-01-19,1403,S19W11,252,20,Cro,3,5,Beta,1.0,0.0,0.0,0.0
5,2012-01-19,1405,N11E39,202,40,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
6,2012-01-19,1406,S24W68,309,30,Cso,4,2,Beta,0.0,0.0,0.0,0.0
7,2012-01-19,1407,N17E13,228,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
0,2012-01-20,1399,S23E03,223,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-01-20,1401,N18E13,213,540,Eki,15,22,Beta-Gamma,0.0,0.0,0.0,0.0
2,2012-01-20,1402,N29E15,211,500,Dko,9,12,Beta,1.0,0.0,1.0,0.0
3,2012-01-20,1403,S19W24,250,30,Cro,4,5,Beta,0.0,0.0,0.0,0.0
4,2012-01-20,1405,N13E25,201,40,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2012-01-20,1406,S24W84,310,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2012-01-20,1407,N17W00,227,10,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
0,2012-01-21,1401,N16W00,213,380,Eki,15,19,Beta,0.0,0.0,0.0,0.0
1,2012-01-21,1402,N28E03,211,310,Dki,9,9,Beta,0.0,0.0,0.0,0.0
2,2012-01-21,1405,N11E13,200,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2012-01-21,1407,N17W13,227,50,Dso,6,8,Beta,0.0,0.0,0.0,0.0
0,2012-01-22,1401,N17W12,213,350,Eki,15,19,Beta,0.0,0.0,0.0,0.0
1,2012-01-22,1402,N29W11,212,360,Dko,7,7,Beta,0.0,1.0,0.0,0.0
2,2012-01-22,1405,N13E01,200,30,Cso,4,4,Beta,0.0,0.0,0.0,0.0
3,2012-01-22,1407,N17W28,229,70,Dro,8,10,Beta,0.0,0.0,0.0,0.0
4,2012-01-22,1408,N06E68,132,120,Hax,3,1,Alpha,0.0,0.0,0.0,0.0
5,2012-01-22,1409,N16E50,150,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2012-01-23,1401,N16W26,213,260,Eki,15,21,Beta-Gamma,0.0,3.0,0.0,0.0
1,2012-01-23,1402,N29W23,211,370,Dko,7,8,Beta,1.0,0.0,0.0,0.0
2,2012-01-23,1405,N12W13,200,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2012-01-23,1407,N17W41,228,70,Dso,9,8,Beta,0.0,0.0,0.0,0.0
4,2012-01-23,1408,N08E57,131,70,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
5,2012-01-23,1409,N19E40,147,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
0,2012-01-24,1401,N16W39,214,170,Eso,14,22,Beta-Gamma,0.0,1.0,0.0,0.0
1,2012-01-24,1402,N28W36,211,290,Cko,7,11,Beta,0.0,0.0,1.0,0.0
2,2012-01-24,1405,N13W24,199,30,Cso,10,5,Beta,0.0,0.0,0.0,0.0
3,2012-01-24,1407,N16W53,228,50,Dso,9,5,Beta,0.0,0.0,0.0,0.0
4,2012-01-24,1408,N08E44,131,100,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
5,2012-01-24,1409,N09E27,148,100,Cao,2,3,Beta,0.0,0.0,0.0,0.0
0,2012-01-25,1401,N16W52,214,170,Eso,14,22,Beta-Gamma,0.0,1.0,0.0,0.0
1,2012-01-25,1402,N29W49,211,370,Dhi,6,12,Beta,0.0,1.0,0.0,0.0
2,2012-01-25,1405,N12W37,199,30,Cso,12,3,Beta,0.0,0.0,0.0,0.0
3,2012-01-25,1407,N15W66,228,100,Cso,3,4,Beta,0.0,0.0,0.0,0.0
4,2012-01-25,1408,N08E31,131,100,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
5,2012-01-25,1409,N18E14,148,110,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
0,2012-01-26,1401,N16W66,215,50,Cso,6,6,Beta,0.0,0.0,0.0,0.0
1,2012-01-26,1402,N26W60,209,200,Dai,7,6,Beta-Gamma,0.0,0.0,0.0,0.0
2,2012-01-26,1405,N12W48,197,20,Cso,6,2,Beta,0.0,0.0,0.0,0.0
3,2012-01-26,1407,N15W78,227,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
4,2012-01-26,1408,N08E17,132,70,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
0,2012-01-27,1402,N29W72,207,270,Dsc,8,9,Beta,0.0,5.0,0.0,0.0
1,2012-01-27,1405,N13W60,194,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2012-01-27,1408,N08E03,131,110,Cso,3,4,Beta,0.0,0.0,0.0,0.0
3,2012-01-27,1410,N16E66,69,120,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2012-01-28,1402,N29W88,210,60,Cso,6,3,Beta,0.0,1.0,0.0,1.0
1,2012-01-28,1408,N08W11,133,80,Cao,3,5,Beta,0.0,0.0,0.0,0.0
2,2012-01-28,1410,N16E52,70,150,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2012-01-29,1408,N08W25,133,60,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
1,2012-01-29,1410,N16E38,71,150,Hsx,3,1,Alpha,0.0,1.0,0.0,0.0
2,2012-01-29,1411,S26E09,100,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2012-01-30,1408,N08W37,132,90,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
1,2012-01-30,1410,N19E37,59,160,Cso,6,4,Beta,0.0,0.0,0.0,0.0
2,2012-01-30,1411,S25W05,101,10,Bxo,5,6,Beta,0.0,0.0,0.0,0.0
3,2012-01-30,1412,S15W41,137,10,Bxo,2,4,Beta,0.0,0.0,0.0,0.0
4,2012-01-30,1413,N08E38,58,20,Bxo,3,8,Beta,0.0,0.0,0.0,0.0
0,2012-01-31,1408,N08W50,132,60,Hsx,2,3,Alpha,0.0,0.0,0.0,0.0
1,2012-01-31,1410,N20E20,62,170,Hsx,3,4,Alpha,1.0,1.0,0.0,0.0
2,2012-01-31,1411,S27W16,98,10,Bxo,4,6,Beta,0.0,0.0,0.0,0.0
3,2012-01-31,1412,S16W53,135,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
4,2012-01-31,1413,N08E22,60,80,Dso,4,11,Beta,0.0,0.0,0.0,0.0
0,2012-02-01,1408,N08W64,133,50,Hsx,1,1,Alpha,2.0,0.0,0.0,0.0
1,2012-02-01,1410,N18E11,59,200,Cso,8,8,Beta,0.0,0.0,0.0,0.0
2,2012-02-01,1411,S27W28,97,30,Dro,4,7,Beta,0.0,0.0,0.0,0.0
3,2012-02-01,1413,N08E08,60,60,Cso,5,15,Beta,0.0,0.0,0.0,0.0
0,2012-02-02,1408,N07W79,134,70,Hsx,1,1,Alpha,1.0,1.0,0.0,0.0
1,2012-02-02,1410,N18W00,56,240,Cso,13,13,Beta,0.0,0.0,0.0,0.0
2,2012-02-02,1411,S28W41,97,10,Bxo,5,7,Beta,0.0,0.0,0.0,0.0
3,2012-02-02,1413,N08W07,62,100,Csi,6,24,Beta,0.0,0.0,0.0,0.0
0,2012-02-03,1410,N18W14,57,240,Cso,13,13,Beta,0.0,0.0,0.0,0.0
1,2012-02-03,1411,S28W55,97,10,Bxo,5,7,Beta,0.0,0.0,0.0,0.0
2,2012-02-03,1413,N08W20,64,100,Csi,6,24,Beta,1.0,0.0,0.0,0.0
0,2012-02-04,1410,N17W29,59,190,Cso,5,4,Beta,1.0,0.0,0.0,0.0
1,2012-02-04,1413,N08W33,63,90,Dso,6,15,Beta,0.0,0.0,0.0,0.0
0,2012-02-05,1410,N16W44,61,190,Cso,3,2,Beta,0.0,0.0,0.0,0.0
1,2012-02-05,1413,N07W47,64,70,Dso,4,9,Beta,0.0,0.0,0.0,0.0
2,2012-02-05,1414,S06W19,36,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2012-02-06,1410,N17W57,61,130,Cso,3,3,Beta,2.0,0.0,0.0,0.0
1,2012-02-06,1413,N08W59,63,30,Cso,3,2,Beta,0.0,0.0,0.0,0.0
2,2012-02-06,1414,S05W34,38,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2012-02-07,1410,N17W67,58,180,Eai,12,6,Beta-Gamma,2.0,1.0,1.0,0.0
1,2012-02-07,1413,N07W74,64,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-08,1410,N19W79,56,200,Eso,11,3,Beta,2.0,4.0,0.0,0.0
1,2012-02-08,1413,N08W86,62,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-09,1410,N16W90,53,80,Dao,4,3,Beta,0.0,0.0,0.0,0.0
1,2012-02-09,1415,N10W60,24,10,Cso,5,5,Beta,0.0,1.0,0.0,0.0
0,2012-02-10,1415,N10W73,24,60,Cso,5,5,Beta,0.0,1.0,0.0,0.0
1,2012-02-10,1416,S16E24,287,90,Dai,7,8,Beta,2.0,0.0,0.0,0.0
0,2012-02-11,1415,N08W84,22,10,Bxo,1,2,Beta,0.0,2.0,0.0,0.0
1,2012-02-11,1416,S17E10,288,100,Dsi,7,17,Beta-Gamma,5.0,0.0,0.0,0.0
2,2012-02-11,1417,N18E59,239,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
0,2012-02-12,1416,S19W02,287,400,Dhi,9,27,Beta-Gamma,2.0,1.0,0.0,0.0
1,2012-02-12,1417,N16E44,241,20,Cro,4,3,Beta,0.0,0.0,0.0,0.0
0,2012-02-13,1416,S19W15,287,380,Eki,11,16,Beta,0.0,0.0,0.0,0.0
1,2012-02-13,1417,N18E32,240,30,Cso,4,5,Beta,0.0,0.0,0.0,0.0
2,2012-02-13,1418,S24E13,259,10,Bxo,3,4,Beta,1.0,0.0,0.0,0.0
3,2012-02-13,1419,N28E69,203,80,Cso,4,4,Beta,3.0,3.0,0.0,0.0
4,2012-02-13,1420,N13E69,203,50,Hsx,4,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-14,1416,S18W29,287,270,Eko,11,11,Beta,0.0,0.0,0.0,0.0
1,2012-02-14,1418,S24W01,259,10,Bxo,5,5,Beta,0.0,0.0,0.0,0.0
2,2012-02-14,1419,N26E59,200,60,Cso,3,2,Beta,0.0,0.0,0.0,0.0
3,2012-02-14,1420,N09E64,200,110,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-15,1416,S21W38,284,250,Eko,12,15,Beta,1.0,0.0,0.0,0.0
1,2012-02-15,1418,S24W13,257,10,Bxo,5,6,Beta,0.0,0.0,0.0,0.0
2,2012-02-15,1419,N31E44,200,70,Dsi,3,2,Beta,1.0,0.0,0.0,0.0
3,2012-02-15,1420,N13E48,197,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-16,1416,S19W55,287,190,Eso,12,7,Beta,0.0,0.0,0.0,0.0
1,2012-02-16,1419,N29E29,203,50,Dso,3,2,Beta,0.0,0.0,0.0,0.0
2,2012-02-16,1420,N11E36,195,70,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-17,1416,S18W68,287,160,Eso,12,7,Beta,0.0,0.0,0.0,0.0
1,2012-02-17,1419,N28E19,200,60,Cso,4,3,Beta,0.0,0.0,0.0,0.0
2,2012-02-17,1420,N10E23,196,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-18,1416,S17W84,290,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-02-18,1418,S23W55,261,10,Bxo,3,5,Beta,0.0,0.0,0.0,0.0
2,2012-02-18,1419,N28E06,200,40,Cso,4,6,Beta,0.0,0.0,0.0,0.0
3,2012-02-18,1420,N11E10,196,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-19,1418,S23W69,261,30,Cro,5,5,Beta,0.0,0.0,0.0,0.0
1,2012-02-19,1419,N29W05,197,30,Cso,3,4,Beta,0.0,0.0,0.0,0.0
2,2012-02-19,1420,N11W04,196,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2012-02-19,1421,N17E59,133,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2012-02-20,1418,S23W84,263,20,Cso,0,3,Beta,0.0,0.0,0.0,0.0
1,2012-02-20,1419,N29W18,197,20,Cso,2,3,Beta,0.0,0.0,0.0,0.0
2,2012-02-20,1420,N11W16,195,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2012-02-20,1421,N18E46,133,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2012-02-20,1422,N15E02,177,60,Dai,6,10,Beta,3.0,1.0,0.0,0.0
0,2012-02-21,1419,N29W31,196,20,Cro,2,3,Beta,0.0,0.0,0.0,0.0
1,2012-02-21,1420,N11W30,195,60,Cso,3,2,Beta,0.0,0.0,0.0,0.0
2,2012-02-21,1421,N18E32,133,30,Cro,2,2,Beta,0.0,1.0,0.0,0.0
3,2012-02-21,1422,N16W11,176,240,Dai,6,12,Beta,2.0,2.0,0.0,0.0
0,2012-02-22,1419,N27W44,197,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-02-22,1420,N11W44,196,40,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2012-02-22,1421,N14E19,133,20,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
3,2012-02-22,1422,N15W24,177,330,Dsi,6,15,Beta,2.0,1.0,0.0,0.0
0,2012-02-23,1420,N11W57,196,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-02-23,1422,N15W38,177,240,Dsi,5,10,Beta,0.0,0.0,0.0,0.0
0,2012-02-24,1420,N11W71,198,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-02-24,1421,N14W06,133,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2012-02-24,1422,N15W52,179,130,Cao,5,9,Beta,0.0,0.0,0.0,0.0
3,2012-02-24,1423,N18E70,57,120,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-25,1420,N11W85,198,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-02-25,1422,N15W65,178,150,Cao,5,4,Beta,0.0,0.0,0.0,0.0
2,2012-02-25,1423,N18E56,57,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2012-02-25,1424,N09E68,45,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2012-02-26,1422,N15W78,178,180,Cao,4,3,Beta,0.0,0.0,0.0,0.0
1,2012-02-26,1423,N18E42,58,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2012-02-26,1424,N08E52,48,30,Cso,3,2,Beta,2.0,0.0,0.0,0.0
0,2012-02-27,1422,N15W90,177,150,Cao,3,3,Beta,2.0,0.0,0.0,0.0
1,2012-02-27,1423,N17E29,58,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2012-02-27,1424,N07E39,48,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2012-02-27,1425,N18E12,75,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2012-02-27,1426,N10E12,75,20,Dro,4,2,Beta,0.0,0.0,0.0,0.0
0,2012-02-28,1423,N18E15,58,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-02-28,1424,N08E23,49,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2012-02-28,1425,N19W02,75,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2012-02-28,1426,N11W02,74,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2012-02-29,1423,N17E03,57,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-02-29,1425,N18W17,77,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2012-02-29,1426,N11W15,75,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2012-03-01,1423,N17W09,57,120,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2012-03-01,1426,N11W31,78,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2012-03-02,1423,N17W21,55,90,Hsx,1,1,Alpha,0.0,1.0,0.0,0.0
1,2012-03-02,1427,N15W01,35,20,Cro,2,3,Beta,1.0,0.0,0.0,0.0
0,2012-03-03,1423,N17W36,57,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-03,1427,N15W16,37,20,Cro,2,3,Beta,0.0,0.0,0.0,0.0
0,2012-03-04,1423,N17W48,56,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-04,1427,N15W31,38,20,Cro,2,3,Beta,0.0,1.0,0.0,0.0
2,2012-03-04,1428,S17E51,316,40,Cro,5,4,Beta,0.0,0.0,0.0,0.0
3,2012-03-04,1429,N18E68,299,290,Dkc,6,4,Beta-Gamma,0.0,3.0,0.0,0.0
0,2012-03-05,1423,N17W61,55,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-05,1427,N15W45,39,10,Bxo,2,2,Beta,0.0,1.0,0.0,0.0
2,2012-03-05,1428,S17E37,318,70,Dso,6,6,Beta,0.0,0.0,0.0,0.0
