,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
2,2017-05-22,2659,N14E26,38.0,40.0,Dao,5.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2017-05-23,2656,N11W16,67.0,10.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-05-23,2658,S08W18,69.0,10.0,Hsx,4.0,2.0,Alpha,0.0,0.0,0.0,0.0
2,2017-05-23,2659,N14E11,39.0,20.0,Cro,5.0,2.0,Beta,0.0,0.0,0.0,0.0
3,2017-05-23,2660,S11W15,66.0,12.0,Cro,7.0,10.0,Beta,1.0,0.0,0.0,0.0
0,2017-05-24,2656,N11W28,66.0,10.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-05-24,2658,S07W35,72.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-05-24,2659,N13W06,44.0,20.0,Hrx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
3,2017-05-24,2660,S11W26,64.0,10.0,Bxo,5.0,3.0,Beta,1.0,0.0,0.0,0.0
0,2017-05-25,2659,N12W18,42.0,30.0,Cro,6.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2017-05-26,2659,N13W32,42.0,80.0,Dsi,6.0,9.0,Beta,0.0,0.0,0.0,0.0
0,2017-05-27,2659,N14W45,43.0,170.0,Dai,8.0,12.0,Beta,3.0,0.0,0.0,0.0
0,2017-05-28,2659,N13W57,42.0,180.0,Dai,8.0,11.0,Beta,5.0,0.0,0.0,0.0
0,2017-05-29,2659,N13W70,41.0,220.0,Dao,9.0,10.0,Beta,8.0,2.0,0.0,0.0
0,2017-05-30,2659,N13W86,44.0,180.0,Dso,9.0,6.0,Beta,5.0,0.0,0.0,0.0
0,2017-05-31,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-06-01,2661,N06E79,213.0,30.0,Hrx,4.0,1.0,Alpha,7.0,3.0,0.0,0.0
0,2017-06-02,2661,N05E64,214.0,60.0,Cai,4.0,8.0,Beta,1.0,6.0,0.0,0.0
0,2017-06-03,2661,N06E54,211.0,200.0,Dao,10.0,9.0,Beta,9.0,3.0,0.0,0.0
0,2017-06-04,2661,N06E39,213.0,180.0,Eao,12.0,12.0,Beta-Gamma,4.0,3.0,0.0,0.0
0,2017-06-05,2661,N06E26,213.0,130.0,Eao,12.0,13.0,Beta,6.0,0.0,0.0,0.0
0,2017-06-06,2661,N06E13,211.0,170.0,Eao,12.0,12.0,Beta-Delta,5.0,1.0,0.0,0.0
0,2017-06-07,2661,N06W01,213.0,130.0,Cao,12.0,8.0,Beta,3.0,0.0,0.0,0.0
0,2017-06-08,2661,N07W11,210.0,40.0,Hax,4.0,3.0,Alpha,2.0,1.0,0.0,0.0
0,2017-06-09,2661,N07W22,207.0,10.0,Axx,2.0,2.0,Alpha,1.0,0.0,0.0,0.0
0,2017-06-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-06-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-06-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-06-13,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-06-14,2662,N12E70,50.0,170.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-06-15,2662,N12E55,51.0,160.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-06-16,2662,N12E42,50.0,100.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-16,2663,N14W00,92.0,50.0,Dso,7.0,7.0,Beta-Gamma,5.0,0.0,0.0,0.0
0,2017-06-17,2662,N12E28,51.0,50.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-17,2663,N13W14,93.0,90.0,Dso,8.0,7.0,Beta,0.0,0.0,0.0,0.0
0,2017-06-18,2662,N11E15,52.0,70.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-18,2663,N12W28,95.0,100.0,Dso,9.0,7.0,Beta,1.0,0.0,0.0,0.0
0,2017-06-19,2662,N12E02,52.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-19,2663,N12W41,95.0,80.0,Dso,9.0,6.0,Beta,4.0,0.0,0.0,0.0
0,2017-06-20,2662,N12W12,52.0,80.0,Hsx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-20,2663,N13W55,95.0,60.0,Cso,10.0,4.0,Beta,3.0,0.0,0.0,0.0
0,2017-06-21,2662,N12W25,51.0,50.0,Hsx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-21,2663,N14W72,98.0,40.0,Hsx,2.0,1.0,Alpha,1.0,0.0,0.0,0.0
2,2017-06-21,2664,N18E72,314.0,80.0,Cso,2.0,1.0,Beta,1.0,0.0,0.0,0.0
0,2017-06-22,2662,N13W38,51.0,40.0,Hsx,3.0,3.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-22,2663,N14W85,98.0,30.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-06-22,2664,N17E60,314.0,50.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-06-23,2662,N13W51,51.0,30.0,Hsx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-23,2664,N17E47,312.0,50.0,Hsx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2017-06-24,2662,N13W65,52.0,20.0,Hrx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-24,2664,N18E35,312.0,70.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-06-25,2662,N13W77,51.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-06-25,2664,N18E21,313.0,70.0,Cso,5.0,7.0,Beta,0.0,0.0,0.0,0.0
0,2017-06-26,2664,N18E07,314.0,90.0,Cso,7.0,10.0,Beta,0.0,0.0,0.0,0.0
0,2017-06-27,2664,N18W07,315.0,90.0,Dsi,7.0,9.0,Beta-Gamma,1.0,0.0,0.0,0.0
0,2017-06-28,2664,N18W19,313.0,100.0,Dsi,4.0,7.0,Beta,3.0,0.0,0.0,0.0
0,2017-06-29,2664,N18W33,314.0,60.0,Cso,5.0,3.0,Beta,1.0,0.0,0.0,0.0
0,2017-06-30,2664,N18W46,314.0,50.0,Cso,5.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2017-07-01,2664,N17W58,313.0,50.0,Hsx,3.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-07-02,2664,N18W71,313.0,20.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-07-03,2664,N18W85,313.0,20.0,Hsx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2017-07-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-06,2665,S05E78,109.0,70.0,Hsx,6.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2017-07-07,2665,S06E64,111.0,140.0,Dao,9.0,6.0,Beta,2.0,0.0,0.0,0.0
0,2017-07-08,2665,S06E52,110.0,310.0,Ekc,11.0,15.0,Beta,9.0,1.0,0.0,0.0
0,2017-07-09,2665,S06E38,111.0,480.0,Ekc,11.0,14.0,Beta,10.0,1.0,0.0,0.0
0,2017-07-10,2665,S06E24,111.0,710.0,Ekc,11.0,21.0,Beta-Gamma,16.0,4.0,1.0,0.0
0,2017-07-11,2665,S06E11,110.0,690.0,Ekc,12.0,22.0,Beta-Gamma,1.0,1.0,0.0,0.0
0,2017-07-12,2665,S06W03,111.0,620.0,Ekc,13.0,17.0,Beta-Gamma,4.0,1.0,0.0,0.0
0,2017-07-13,2665,S06W17,112.0,570.0,Ehi,12.0,17.0,Beta,0.0,0.0,0.0,0.0
1,2017-07-13,2666,N13W06,101.0,20.0,Cro,4.0,6.0,Beta,0.0,0.0,0.0,0.0
0,2017-07-14,2665,S07W30,113.0,440.0,Ehi,12.0,26.0,Beta,4.0,0.0,0.0,0.0
1,2017-07-14,2666,N13W20,103.0,30.0,Cro,6.0,9.0,Beta,0.0,0.0,0.0,0.0
0,2017-07-15,2665,S06W43,113.0,460.0,Ekc,11.0,18.0,Beta,0.0,2.0,1.0,0.0
1,2017-07-15,2666,N12W32,102.0,20.0,Bxo,7.0,9.0,Beta,0.0,0.0,0.0,0.0
2,2017-07-15,2667,N12W85,155.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-07-16,2665,S05W57,113.0,380.0,Dki,10.0,12.0,Beta,6.0,5.0,0.0,0.0
1,2017-07-16,2666,N13W47,103.0,10.0,Axx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-07-17,2665,S06W70,113.0,340.0,Dko,10.0,5.0,Beta,7.0,5.0,0.0,0.0
1,2017-07-17,2666,N15W56,99.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-07-18,2665,S06W86,115.0,450.0,Cho,5.0,3.0,Beta,4.0,2.0,0.0,0.0
0,2017-07-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-22,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-23,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-25,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-26,2668,N03W28,311.0,10.0,Axx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-07-27,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-28,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-29,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-07-30,2669,N18W25,256.0,5.0,Bxo,3.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2017-07-31,2669,N18W37,255.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-01,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-08-02,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-08-03,2670,S05E58,119.0,160.0,Cso,4.0,2.0,Beta,4.0,0.0,0.0,0.0
0,2017-08-04,2670,S05E45,119.0,150.0,Hsx,5.0,3.0,Alpha,3.0,0.0,0.0,0.0
0,2017-08-05,2670,S04E32,119.0,150.0,Hsx,8.0,3.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-06,2670,S06E20,118.0,150.0,Hsx,8.0,3.0,Alpha,2.0,0.0,0.0,0.0
0,2017-08-07,2670,S05E04,120.0,140.0,Hsx,7.0,3.0,Alpha,2.0,0.0,0.0,0.0
0,2017-08-08,2670,S06W09,121.0,140.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-09,2670,S05W21,120.0,140.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-10,2670,S06W33,119.0,130.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-11,2670,S07W47,119.0,110.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-12,2670,S07W59,118.0,110.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-13,2670,S07W72,117.0,100.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-14,2670,S07W85,117.0,110.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-08-15,2671,N11E73,306.0,70.0,Hax,4.0,2.0,Alpha,2.0,3.0,0.0,0.0
0,2017-08-16,2671,N10E61,305.0,170.0,Eai,11.0,11.0,Beta,10.0,2.0,0.0,0.0
0,2017-08-17,2671,N11E49,304.0,380.0,Ehc,15.0,20.0,Beta-Gamma-Delta,7.0,0.0,0.0,0.0
0,2017-08-18,2671,N11E34,306.0,280.0,Fkc,16.0,20.0,Beta-Gamma,5.0,0.0,0.0,0.0
0,2017-08-19,2671,N11E22,305.0,410.0,Fkc,18.0,31.0,Beta-Gamma,6.0,1.0,0.0,0.0
0,2017-08-20,2671,N12E08,305.0,360.0,Fkc,19.0,23.0,Beta-Gamma,1.0,3.0,0.0,0.0
0,2017-08-21,2671,N12W06,306.0,410.0,Fkc,20.0,20.0,Beta-Gamma,1.0,2.0,0.0,0.0
1,2017-08-21,2672,N05E75,225.0,120.0,Dao,5.0,4.0,Beta,1.0,2.0,1.0,0.0
0,2017-08-22,2671,N11W18,305.0,430.0,Fkc,22.0,18.0,Beta-Gamma,5.0,2.0,0.0,0.0
1,2017-08-22,2672,N07E61,226.0,160.0,Dao,10.0,5.0,Beta,1.0,1.0,0.0,0.0
0,2017-08-23,2671,N10W31,304.0,250.0,Fsi,22.0,18.0,Beta-Gamma,5.0,3.0,0.0,0.0
1,2017-08-23,2672,N08E47,227.0,270.0,Dao,10.0,10.0,Beta,2.0,0.0,0.0,0.0
0,2017-08-24,2671,N11W45,306.0,220.0,Fsi,23.0,12.0,Beta-Gamma,0.0,2.0,0.0,0.0
1,2017-08-24,2672,N08E34,227.0,240.0,Esi,11.0,8.0,Beta-Gamma,1.0,2.0,0.0,0.0
0,2017-08-25,2671,N11W56,303.0,200.0,Fsi,23.0,11.0,Beta-Gamma,2.0,2.0,0.0,0.0
1,2017-08-25,2672,N07E21,226.0,240.0,Esi,11.0,12.0,Beta-Gamma,2.0,0.0,0.0,0.0
0,2017-08-26,2671,N13W68,301.0,140.0,Fai,23.0,7.0,Beta-Gamma,2.0,0.0,0.0,0.0
1,2017-08-26,2672,N07E07,227.0,140.0,Eai,12.0,12.0,Beta-Gamma,6.0,1.0,0.0,0.0
0,2017-08-27,2671,N14W84,304.0,120.0,Fai,24.0,5.0,Beta-Gamma,4.0,0.0,0.0,0.0
1,2017-08-27,2672,N07W07,228.0,130.0,Eai,13.0,10.0,Beta-Gamma,3.0,0.0,0.0,0.0
0,2017-08-28,2671,N13W93,301.0,70.0,Cao,5.0,5.0,Beta,4.0,1.0,0.0,0.0
1,2017-08-28,2672,N07W20,228.0,150.0,Eso,12.0,12.0,Beta,3.0,0.0,0.0,0.0
0,2017-08-29,2672,N08W34,228.0,100.0,Cso,10.0,7.0,Beta,4.0,0.0,0.0,0.0
0,2017-08-30,2672,N06W50,231.0,60.0,Cso,4.0,3.0,Beta,0.0,0.0,0.0,0.0
1,2017-08-30,2673,S08E62,119.0,70.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-08-30,2674,N11E70,111.0,260.0,Dko,4.0,1.0,Beta,7.0,3.0,0.0,0.0
0,2017-08-31,2672,N06W63,231.0,70.0,Dso,8.0,6.0,Beta,1.0,0.0,0.0,0.0
1,2017-08-31,2673,S08E48,120.0,70.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-08-31,2674,N14E64,104.0,490.0,Eko,13.0,5.0,Beta,3.0,3.0,0.0,0.0
0,2017-09-01,2672,N07W70,225.0,70.0,Dao,10.0,4.0,Beta,4.0,0.0,0.0,0.0
1,2017-09-01,2673,S08E36,119.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-09-01,2674,N13E53,102.0,770.0,Eho,14.0,10.0,Beta,1.0,0.0,0.0,0.0
3,2017-09-01,2675,S07W24,179.0,30.0,Dro,3.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-02,2672,N08W84,226.0,60.0,Dao,2.0,2.0,Beta,0.0,0.0,0.0,0.0
1,2017-09-02,2673,S08E23,119.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-09-02,2674,N13E38,104.0,770.0,Fhi,16.0,15.0,Beta-Gamma,10.0,3.0,0.0,0.0
3,2017-09-02,2675,S08W37,179.0,30.0,Cro,6.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-03,2673,S10E09,119.0,60.0,Cso,4.0,4.0,Beta,0.0,0.0,0.0,0.0
1,2017-09-03,2674,N14E25,103.0,810.0,Fhc,16.0,18.0,Beta-Gamma,6.0,2.0,0.0,0.0
2,2017-09-03,2675,S08W51,179.0,30.0,Cro,6.0,4.0,Beta,0.0,0.0,0.0,0.0
3,2017-09-03,2676,S10W36,164.0,20.0,Bxo,4.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-04,2673,S10W02,117.0,130.0,Dsc,7.0,12.0,Beta-Gamma,0.0,1.0,0.0,0.0
1,2017-09-04,2674,N14E12,103.0,930.0,Fhc,17.0,21.0,Beta,1.0,1.0,0.0,0.0
2,2017-09-04,2675,S07W63,178.0,50.0,Cro,7.0,5.0,Beta,0.0,0.0,0.0,0.0
3,2017-09-04,2676,S11W51,166.0,20.0,Bxo,6.0,6.0,Beta,0.0,0.0,0.0,0.0
4,2017-09-04,2677,N19E64,51.0,10.0,Axx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-05,2673,S08W16,119.0,680.0,Dkc,7.0,28.0,Beta-Gamma-Delta,0.0,7.0,7.0,0.0
1,2017-09-05,2674,N14W01,104.0,740.0,Fhi,18.0,34.0,Beta,0.0,1.0,0.0,0.0
2,2017-09-05,2675,S02W76,179.0,10.0,Bxo,5.0,4.0,Beta,0.0,0.0,0.0,0.0
3,2017-09-05,2676,S09W65,168.0,30.0,Cro,8.0,4.0,Beta,0.0,0.0,0.0,0.0
4,2017-09-05,2677,N19E51,52.0,10.0,Axx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-06,2673,S09W30,119.0,880.0,Dkc,9.0,33.0,Beta-Gamma-Delta,0.0,7.0,5.0,0.0
1,2017-09-06,2674,N14W14,103.0,680.0,Fhi,19.0,23.0,Beta,0.0,0.0,0.0,0.0
2,2017-09-06,2675,S07W82,171.0,10.0,Bxo,5.0,1.0,Beta,0.0,0.0,0.0,0.0
3,2017-09-06,2676,S09W76,165.0,30.0,Bxo,7.0,2.0,Beta,0.0,0.0,0.0,0.0
4,2017-09-06,2677,N18E39,50.0,20.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
5,2017-09-06,2678,N11E45,44.0,10.0,Bxo,4.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-07,2673,S09W45,120.0,960.0,Ekc,11.0,24.0,Beta-Gamma-Delta,0.0,2.0,2.0,2.0
1,2017-09-07,2674,N14W28,104.0,680.0,Fki,19.0,10.0,Beta,0.0,0.0,0.0,0.0
2,2017-09-07,2677,N18E25,51.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
3,2017-09-07,2678,N11E31,45.0,40.0,Cso,4.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-08,2673,S09W58,120.0,1000.0,Ekc,11.0,21.0,Beta-Gamma-Delta,0.0,7.0,4.0,1.0
1,2017-09-08,2674,N14W41,103.0,600.0,Fko,20.0,13.0,Beta,0.0,0.0,0.0,0.0
2,2017-09-08,2677,N17E12,50.0,10.0,Bxo,2.0,3.0,Beta,0.0,1.0,0.0,0.0
3,2017-09-08,2678,N11E18,44.0,40.0,Hax,4.0,3.0,Alpha,0.0,0.0,0.0,0.0
4,2017-09-08,2679,N14W27,89.0,10.0,Bxo,3.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-09,2673,S09W70,119.0,1060.0,Dkc,10.0,19.0,Beta-Gamma-Delta,0.0,16.0,5.0,0.0
1,2017-09-09,2674,N13W54,103.0,650.0,Fko,18.0,9.0,Beta,0.0,0.0,0.0,0.0
2,2017-09-09,2677,N17W02,51.0,10.0,Axx,3.0,3.0,Alpha,0.0,0.0,0.0,0.0
3,2017-09-09,2678,N11E05,44.0,30.0,Cro,5.0,5.0,Beta,0.0,0.0,0.0,0.0
4,2017-09-09,2679,N15W41,90.0,10.0,Bxo,3.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-10,2673,S09W83,119.0,530.0,Dkc,10.0,8.0,Beta-Gamma-Delta,0.0,10.0,3.0,0.0
1,2017-09-10,2674,N13W67,103.0,560.0,Fko,18.0,7.0,Beta,0.0,0.0,0.0,0.0
2,2017-09-10,2678,N11W07,43.0,20.0,Cro,5.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-11,2674,N13W80,103.0,300.0,Fko,18.0,4.0,Beta,0.0,0.0,0.0,0.0
1,2017-09-11,2678,N11W22,45.0,20.0,Cro,3.0,3.0,Beta,0.0,0.0,0.0,0.0
2,2017-09-11,2680,N09E66,317.0,100.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-12,2674,N16W91,101.0,30.0,Hrx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
1,2017-09-12,2680,N09E53,317.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-13,2680,N09E39,317.0,140.0,Hsx,2.0,1.0,Alpha,2.0,2.0,0.0,0.0
0,2017-09-14,2680,N09E26,317.0,120.0,Hsx,2.0,1.0,Alpha,2.0,0.0,0.0,0.0
0,2017-09-15,2680,N08E13,317.0,120.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-16,2680,N08W00,317.0,80.0,Hsx,2.0,3.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-17,2680,N08W13,317.0,90.0,Hsx,3.0,3.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-18,2680,N08W27,317.0,80.0,Hax,2.0,3.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-19,2680,N08W40,317.0,80.0,Hsx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-20,2680,N08W53,317.0,50.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-21,2680,N08W67,318.0,60.0,Hsx,2.0,1.0,Alpha,3.0,0.0,0.0,0.0
1,2017-09-21,2681,S12E73,178.0,60.0,Hsx,2.0,1.0,Alpha,2.0,0.0,0.0,0.0
0,2017-09-22,2680,N08W80,318.0,50.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-09-22,2681,S13E59,179.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-23,2680,N07W93,319.0,60.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-09-23,2681,S13E46,180.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-24,2681,S13E32,179.0,90.0,Cso,3.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2017-09-25,2681,S13E19,179.0,90.0,Hsx,2.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2017-09-25,2682,S09E71,127.0,180.0,Hsx,3.0,1.0,Alpha,2.0,0.0,0.0,0.0
0,2017-09-26,2681,S12E04,179.0,100.0,Cso,3.0,3.0,Beta,3.0,0.0,0.0,0.0
1,2017-09-26,2682,S10E59,126.0,200.0,Hax,3.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-09-26,2683,N11E76,109.0,260.0,Hkx,3.0,2.0,Alpha,1.0,0.0,0.0,0.0
0,2017-09-27,2681,S15W09,181.0,120.0,Cso,6.0,7.0,Beta,0.0,0.0,0.0,0.0
1,2017-09-27,2682,S11E46,122.0,180.0,Hax,3.0,1.0,Alpha,1.0,0.0,0.0,0.0
2,2017-09-27,2683,N12E60,111.0,160.0,Dao,5.0,2.0,Beta,4.0,1.0,0.0,0.0
0,2017-09-28,2681,S13W21,179.0,80.0,Hsx,3.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2017-09-28,2682,S10E31,127.0,180.0,Hax,3.0,2.0,Alpha,1.0,0.0,0.0,0.0
2,2017-09-28,2683,N13E46,112.0,270.0,Hkx,4.0,2.0,Alpha,0.0,1.0,0.0,0.0
0,2017-09-29,2681,S14W35,180.0,70.0,Hsx,2.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2017-09-29,2682,S09E21,124.0,130.0,Cao,11.0,7.0,Beta,0.0,0.0,0.0,0.0
2,2017-09-29,2683,N14E26,119.0,280.0,Hkx,5.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-09-30,2681,S14W48,180.0,70.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-09-30,2682,S09E08,124.0,120.0,Cao,9.0,6.0,Beta,2.0,0.0,0.0,0.0
2,2017-09-30,2683,N14E21,111.0,270.0,Hkx,4.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-01,2681,S14W61,180.0,60.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-01,2682,S11W05,124.0,110.0,Cso,9.0,5.0,Beta,1.0,0.0,0.0,0.0
2,2017-10-01,2683,N13E08,111.0,270.0,Hkx,4.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-02,2681,S14W74,180.0,60.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-02,2682,S11W18,124.0,100.0,Hsx,3.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2017-10-02,2683,N13W05,111.0,270.0,Hkx,4.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-03,2682,S10W35,127.0,110.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-03,2683,N13W19,111.0,290.0,Hkx,3.0,4.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-04,2682,S10W47,126.0,120.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-04,2683,N13W32,111.0,330.0,Cko,4.0,4.0,Beta,1.0,0.0,0.0,0.0
0,2017-10-05,2682,S10W61,127.0,130.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-05,2683,N13W45,111.0,300.0,Cko,6.0,6.0,Beta,4.0,0.0,0.0,0.0
0,2017-10-06,2682,S10W74,127.0,120.0,Hsx,2.0,1.0,Alpha,2.0,0.0,0.0,0.0
1,2017-10-06,2683,N13W58,111.0,280.0,Cko,5.0,5.0,Beta,5.0,1.0,0.0,0.0
0,2017-10-07,2682,S11W87,127.0,120.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-07,2683,N13W71,111.0,270.0,Hkx,5.0,1.0,Alpha,8.0,0.0,0.0,0.0
0,2017-10-08,2683,N13W84,111.0,220.0,Hax,4.0,1.0,Alpha,4.0,0.0,0.0,0.0
0,2017-10-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-13,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-14,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-15,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-16,2684,N11W32,312.0,10.0,Bxo,2.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2017-10-17,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-18,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-20,None,,,,,,,,0.0,0.0,0.0,0.0
