,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
0,2018-02-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-02-25,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-02-26,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-02-27,2700,N06W13,328.0,30.0,Cro,4.0,6.0,Beta,2.0,0.0,0.0,0.0
0,2018-02-28,2700,N06W28,330.0,10.0,Bxo,5.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2018-03-01,2700,N07W41,330.0,10.0,Axx,1.0,1.0,Alpha,3.0,0.0,0.0,0.0
0,2018-03-02,2700,N08W55,330.0,10.0,Axx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2018-03-03,2700,N07W68,330.0,10.0,Axx,0.0,1.0,Alpha,3.0,1.0,0.0,0.0
0,2018-03-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-13,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-14,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-15,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-16,2701,S12W08,99.0,10.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-03-17,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-18,2702,N21W47,112.0,10.0,Bxo,3.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2018-03-19,2702,N19W60,112.0,10.0,Bxo,4.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2018-03-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-22,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-23,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-25,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-26,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-27,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-28,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-29,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-30,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-03-31,2703,S08E60,192.0,10.0,Axx,1.0,1.0,Alpha,5.0,1.0,0.0,0.0
0,2018-04-01,2703,S08E47,193.0,10.0,Axx,2.0,2.0,Alpha,3.0,0.0,0.0,0.0
0,2018-04-02,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-03,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-13,2704,N10E51,30.0,30.0,Bxo,2.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2018-04-14,2704,N12E36,33.0,30.0,Bxo,3.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-04-15,2704,N12E24,31.0,10.0,Axx,0.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2018-04-16,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-17,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-18,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-20,2706,N04E68,281.0,20.0,Bxo,2.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-04-21,2706,N04E56,280.0,40.0,Cao,7.0,4.0,Beta,4.0,0.0,0.0,0.0
0,2018-04-22,2706,N04E43,280.0,110.0,Dao,8.0,13.0,Beta,5.0,0.0,0.0,0.0
1,2018-04-22,2707,S10E29,294.0,10.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-04-23,2706,N03E29,281.0,130.0,Dao,9.0,10.0,Beta,0.0,0.0,0.0,0.0
0,2018-04-24,2706,N02E16,281.0,80.0,Cao,8.0,12.0,Beta,0.0,0.0,0.0,0.0
0,2018-04-25,2706,N02E01,283.0,50.0,Cao,7.0,9.0,Beta,1.0,0.0,0.0,0.0
0,2018-04-26,2706,N03W10,280.0,50.0,Cro,8.0,7.0,Beta,0.0,0.0,0.0,0.0
0,2018-04-27,2706,N03W27,284.0,20.0,Hrx,1.0,4.0,Alpha,0.0,0.0,0.0,0.0
0,2018-04-28,2706,N03W40,284.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-04-29,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-04-30,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-01,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-02,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-03,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-05,2708,S09E53,204.0,30.0,Cro,3.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2018-05-06,2708,S08E39,99.0,10.0,Bxo,5.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-05-07,2708,S10E26,99.0,10.0,Bxo,5.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-05-08,2708,S11E12,100.0,10.0,Bxo,4.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-05-09,2708,S09W01,100.0,10.0,Bxo,3.0,3.0,Beta,0.0,0.0,0.0,0.0
1,2018-05-09,2709,N05E65,34.0,10.0,Axx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2018-05-10,2708,S10W13,98.0,10.0,Axx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2018-05-10,2709,N05E52,33.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-05-11,2709,N05E38,34.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-05-12,2709,N05E24,35.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-05-13,2709,N06E11,35.0,10.0,Axx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2018-05-14,2709,N04W02,34.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-05-15,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-16,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-17,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-18,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-05-22,2710,N16E64,223.0,20.0,Cro,2.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-05-23,2710,N17E52,221.0,20.0,Bxo,5.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-05-24,2710,N18E38,222.0,10.0,Bxo,6.0,2.0,Beta,0.0,0.0,0.0,0.0
1,2018-05-24,2711,N06W28,288.0,40.0,Dao,5.0,8.0,Beta,1.0,0.0,0.0,0.0
0,2018-05-25,2710,N17E25,222.0,0.0,Axx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2018-05-25,2711,N06W41,288.0,60.0,Cai,6.0,6.0,Beta,0.0,0.0,0.0,0.0
2,2018-05-25,2712,N13E75,172.0,80.0,Cso,6.0,2.0,Beta,6.0,0.0,0.0,0.0
0,2018-05-26,2711,N06W55,289.0,40.0,Cso,7.0,5.0,Beta,1.0,0.0,0.0,0.0
1,2018-05-26,2712,N14E56,178.0,40.0,Cao,9.0,7.0,Beta,3.0,0.0,0.0,0.0
0,2018-05-27,2711,N07W70,291.0,30.0,Cro,4.0,3.0,Beta,0.0,0.0,0.0,0.0
1,2018-05-27,2712,N15E43,178.0,40.0,Cao,8.0,3.0,Beta,2.0,0.0,0.0,0.0
0,2018-05-28,2711,N05W84,291.0,10.0,Bxo,3.0,2.0,Beta,0.0,0.0,0.0,0.0
1,2018-05-28,2712,N15E28,179.0,40.0,Cro,9.0,5.0,Beta,4.0,0.0,0.0,0.0
0,2018-05-29,2712,N15E18,176.0,80.0,Csi,7.0,10.0,Beta,4.0,1.0,0.0,0.0
0,2018-05-30,2712,N16E05,176.0,70.0,Csi,8.0,12.0,Beta,3.0,0.0,0.0,0.0
0,2018-05-31,2712,N16W09,177.0,30.0,Cro,8.0,8.0,Beta,0.0,0.0,0.0,0.0
0,2018-06-01,2712,N16W23,177.0,50.0,Dro,8.0,11.0,Beta-Gamma,9.0,0.0,0.0,0.0
0,2018-06-02,2712,N16W36,177.0,60.0,Dro,7.0,12.0,Beta-Gamma,3.0,0.0,0.0,0.0
0,2018-06-03,2712,N15W48,176.0,30.0,Cro,9.0,10.0,Beta,7.0,0.0,0.0,0.0
0,2018-06-04,2712,N14W63,178.0,10.0,Bxo,6.0,6.0,Beta,6.0,0.0,0.0,0.0
0,2018-06-05,2712,N14W77,178.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-06-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-13,2713,N03E69,286.0,10.0,Bxo,5.0,2.0,Beta,1.0,0.0,0.0,0.0
0,2018-06-14,2713,N06E56,285.0,60.0,Bxo,6.0,6.0,Beta,0.0,0.0,0.0,0.0
0,2018-06-15,2713,N05E43,285.0,30.0,Bxi,7.0,6.0,Beta,0.0,0.0,0.0,0.0
0,2018-06-16,2713,N05E30,286.0,10.0,Bxo,4.0,3.0,Beta,2.0,0.0,0.0,0.0
0,2018-06-17,2713,N05E15,288.0,10.0,Axx,1.0,3.0,Alpha,1.0,0.0,0.0,0.0
0,2018-06-18,2713,N05E02,287.0,20.0,Bxo,6.0,5.0,Beta,3.0,0.0,0.0,0.0
0,2018-06-19,2713,N05W13,289.0,10.0,Bxo,6.0,6.0,Beta,1.0,0.0,0.0,0.0
1,2018-06-19,2714,N08W41,317.0,10.0,Bxo,4.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-06-20,2713,N05W24,287.0,10.0,Bxo,6.0,2.0,Beta,0.0,0.0,0.0,0.0
1,2018-06-20,2714,N08W54,317.0,40.0,Cao,5.0,5.0,Beta,1.0,0.0,0.0,0.0
2,2018-06-20,2715,N07E32,231.0,30.0,Cro,3.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-06-21,2713,N05W38,288.0,40.0,Dso,6.0,9.0,Beta,1.0,0.0,0.0,0.0
1,2018-06-21,2714,N08W67,317.0,30.0,Cro,6.0,3.0,Beta,1.0,0.0,0.0,0.0
2,2018-06-21,2715,N08E20,230.0,110.0,Dai,6.0,12.0,Beta,3.0,0.0,0.0,0.0
0,2018-06-22,2713,N05W52,288.0,70.0,Dso,8.0,8.0,Beta,0.0,0.0,0.0,0.0
1,2018-06-22,2714,N08W80,316.0,10.0,Bxo,5.0,2.0,Beta,0.0,0.0,0.0,0.0
2,2018-06-22,2715,N08E06,230.0,160.0,Dao,6.0,13.0,Beta,0.0,1.0,0.0,0.0
0,2018-06-23,2713,N05W64,287.0,70.0,Dao,9.0,6.0,Beta,1.0,0.0,0.0,0.0
1,2018-06-23,2715,N08W08,231.0,110.0,Dac,5.0,15.0,Beta,2.0,0.0,0.0,0.0
0,2018-06-24,2713,N05W79,289.0,70.0,Dao,10.0,6.0,Beta,3.0,0.0,0.0,0.0
1,2018-06-24,2715,N08W21,231.0,120.0,Dac,5.0,8.0,Beta-Delta,3.0,0.0,0.0,0.0
0,2018-06-25,2715,N07W34,231.0,100.0,Dac,5.0,6.0,Beta,2.0,0.0,0.0,0.0
0,2018-06-26,2715,N08W48,231.0,40.0,Cai,4.0,4.0,Beta-Gamma,0.0,0.0,0.0,0.0
0,2018-06-27,2715,N07W61,231.0,20.0,Hrx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2018-06-28,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-29,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-06-30,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-01,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-02,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-03,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-13,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-14,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-15,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-16,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-17,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-18,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-22,2716,N16W00,199.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-07-23,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-25,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-26,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-27,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-28,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-29,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-30,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-07-31,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-01,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-02,2717,S07E29,25.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-08-03,2717,S08E14,27.0,10.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-08-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-13,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-14,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-15,2718,S08E49,192.0,10.0,Bxo,3.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-08-16,2718,S07E36,192.0,10.0,Cro,3.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-08-17,2718,S08E23,191.0,10.0,Bxo,2.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-08-18,2718,S07E10,191.0,20.0,Hrx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-08-19,2718,S07W03,192.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-08-20,2719,S06E43,133.0,10.0,Bxo,3.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2018-08-21,2719,S07E29,134.0,10.0,Bxo,4.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2018-08-22,2719,S12E15,135.0,10.0,Bxo,5.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2018-08-23,2719,S06E03,133.0,10.0,Axx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2018-08-24,2719,S07W08,131.0,40.0,Cro,5.0,5.0,Beta-Gamma,0.0,0.0,0.0,0.0
0,2018-08-25,2719,S08W21,131.0,30.0,Cro,5.0,4.0,Beta,1.0,0.0,0.0,0.0
1,2018-08-25,2720,N08W24,133.0,30.0,Dro,4.0,5.0,Beta,1.0,0.0,0.0,0.0
0,2018-08-26,2719,S06W36,133.0,30.0,Cro,5.0,4.0,Beta,1.0,0.0,0.0,0.0
1,2018-08-26,2720,N08W39,136.0,100.0,Dao,6.0,7.0,Beta,9.0,0.0,0.0,0.0
0,2018-08-27,2719,S06W53,136.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2018-08-27,2720,N08W55,138.0,60.0,Cso,8.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2018-08-28,2720,N08W68,137.0,50.0,Hsx,6.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2018-08-29,2720,N07W83,139.0,10.0,Axx,4.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-08-30,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-08-31,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-01,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-02,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-03,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-09,2721,N09W15,286.0,10.0,Bxo,3.0,6.0,Beta,0.0,0.0,0.0,0.0
0,2018-09-10,2721,N10W28,286.0,10.0,Bxo,3.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-09-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-12,2722,S07E17,215.0,10.0,Bxo,5.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-09-13,2722,S07E01,218.0,0.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-09-14,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-15,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-16,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-17,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-18,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-22,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-23,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-25,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-26,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-27,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-28,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-29,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-09-30,2723,S08W01,355.0,10.0,Bxo,1.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2018-10-01,2723,S08W15,356.0,30.0,Dro,5.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-10-02,2723,S08W29,357.0,30.0,Dso,6.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-10-03,2723,S08W42,357.0,30.0,Cro,7.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2018-10-04,2723,S08W56,358.0,10.0,Bxo,6.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2018-10-05,2723,S12W71,0.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2018-10-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-10-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-10-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-10-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-10-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-10-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-10-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2018-10-13,2724,S08E57,126.0,20.0,Hrx,1.0,1.0,Alpha,2.0,0.0,0.0,0.0
0,2018-10-14,2724,S08E40,130.0,10.0,Hsx,2.0,1.0,Alpha,1.0,0.0,0.0,0.0
